session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_020599,user_09543,movie_0240,12/25/24,Mobile,37.6,16.3,paused,4K,Canada,False,,ymoore@example.net,Daniel,Montgomery,46.0,Male,USA,Maryland,Port Ritashire,Premium,2024-12-28,True,12.36,Tablet,3.0,2022-08-10 15:20:37.159813,Last House,Movie,Drama,,2022,152.0,NC-17,French,USA,,,38401267.0,,,False,2024-12-02,False
session_042156,user_07775,movie_0404,5/11/24,Smart TV,83.5,,started,HD,Canada,False,,pamela23@example.org,David,Chen,33.0,,USA,Wisconsin,South Richard,Premium+,2022-12-04,True,1.99,Laptop,3.0,2023-10-11 02:43:18.662168,Family Story,TV Series,War,,1990,53.0,TV-14,Korean,India,7.2,,,2.0,53.0,True,2020-09-21,False
session_051962,user_06618,movie_0618,11/2/24,Laptop,,15.5,paused,HD,USA,False,,amy39@example.org,Joseph,Davis,32.0,Male,USA,Pennsylvania,Jamesfort,Premium,2023-01-30,True,24.36,Laptop,1.0,2023-11-25 11:18:20.909503,First Kingdom,TV Series,War,Romance,2014,58.0,NC-17,English,South Korea,,,,1.0,152.0,False,2024-05-30,False
session_019451,user_08679,movie_0722,12/6/25,Laptop,76.0,1.4,stopped,4K,USA,False,,hendersonsusan@example.org,Reginald,Miller,35.0,Female,USA,Virginia,West Amberberg,Premium+,2024-03-01,True,9.45,Smart TV,6.0,2024-03-21 09:33:51.210638,Battle Mission,TV Series,Romance,,2024,15.0,TV-MA,Japanese,USA,5.6,,,3.0,185.0,True,2022-07-13,False
session_025020,user_05665,movie_0107,3/3/25,Desktop,37.4,,completed,4K,USA,False,,charlescollins@example.com,Scott,Johnson,36.0,Female,Canada,Newfoundland and Labrador,Hillborough,Basic,2024-06-08,True,7.78,Smart TV,2.0,2022-12-22 02:40:05.394636,Love Kingdom,Documentary,Biography,,2014,87.0,TV-MA,English,UK,6.1,,,,,False,2023-03-02,True
session_000304,user_01070,movie_0717,6/22/25,Desktop,58.9,17.1,completed,HD,USA,False,,vwright@example.com,Julie,Fletcher,37.0,Male,Canada,Prince Edward Island,Cherylfurt,Standard,2024-11-04,True,14.9,Desktop,,2025-02-01 15:55:40.279707,Queen Legend,TV Series,Sport,,1995,40.0,TV-Y,French,UK,5.1,,,14.0,147.0,False,2023-10-17,False
session_050023,user_09827,movie_0500,11/24/25,Smart TV,9.5,7.1,completed,SD,USA,False,,hectorwilliams@example.net,Keith,Moore,40.0,Male,Canada,New Brunswick,Mooreside,Standard,2025-02-08,False,19.88,Gaming Console,5.0,2024-11-09 01:30:47.762233,My Journey,TV Series,Music,,1990,33.0,TV-PG,English,USA,3.9,,,13.0,199.0,True,2025-06-10,False
session_098704,user_01652,movie_0362,6/14/25,Laptop,82.5,81.1,started,4K,USA,False,,ycordova@example.net,Carolyn,Davila,42.0,Female,USA,Massachusetts,Carlosberg,Standard,2024-09-28,True,11.9,Smart TV,3.0,2024-08-19 13:25:27.789362,Bright Phoenix,Documentary,Drama,,2021,84.0,TV-Y,English,UK,7.9,,,,,True,2023-05-09,False
session_017334,user_02046,movie_0634,4/10/24,Laptop,17.1,10.7,stopped,HD,USA,True,,christianrobert@example.org,Joseph,Wilson,26.0,Female,USA,Maryland,West Raymondborough,Standard,2025-03-25,False,8.18,Mobile,1.0,2023-02-13 01:41:47.003143,War Phoenix,Stand-up Comedy,Action,,1997,74.0,TV-MA,English,Germany,8.0,,,,,False,2022-04-20,True
session_046168,user_08383,movie_0685,3/10/25,Smart TV,,2.7,paused,4K,USA,False,,thomasrichard@example.com,Sydney,Lopez,41.0,Female,USA,Michigan,South Todd,Basic,2023-10-27,True,5.0,Desktop,1.0,2023-03-04 17:37:38.701249,Family Mystery,Stand-up Comedy,Romance,,1999,522.0,TV-G,Korean,USA,5.9,,,,,False,2024-12-14,False
session_068900,user_05384,movie_0015,12/26/24,Tablet,35.4,78.1,paused,HD,USA,False,,nmartin@example.net,Zachary,Lynch,,Female,USA,Wisconsin,East Daniel,Standard,2023-04-20,True,58.32,Gaming Console,2.0,2024-12-12 17:12:18.885273,Hero Empire,Movie,Sci-Fi,Mystery,2012,108.0,TV-G,English,UK,,2006408.0,,,,False,2022-09-18,False
session_027489,user_03737,movie_0279,9/19/24,Laptop,15.8,53.7,paused,HD,USA,True,,sanderssamuel@example.net,Sophia,Walker,20.0,Male,USA,Tennessee,Gonzalezburgh,Basic,2025-02-08,True,6.06,Laptop,4.0,2024-01-12 03:59:11.818882,My Adventure,TV Series,War,Sport,2011,53.0,TV-Y,English,USA,6.6,,,13.0,77.0,False,2022-06-21,True
session_056823,user_01879,movie_0905,6/27/24,Tablet,,26.0,paused,4K,USA,False,5.0,christina61@example.org,Jason,Williams,24.0,Female,USA,Texas,Mendozastad,Standard,2023-04-01,True,15.43,Desktop,,2022-10-26 05:36:19.912481,Dark Quest,Movie,Adventure,,2020,153.0,TV-Y,English,USA,6.3,,52461237.0,,,True,2024-02-17,False
session_017160,user_05901,movie_0906,10/13/24,Laptop,,11.2,stopped,4K,USA,False,,ayersgabriel@example.com,Gabriella,Soto,29.0,Female,USA,Wisconsin,South Sarahborough,Standard,2024-04-01,True,40.39,Desktop,,2024-06-27 02:52:03.546463,Mystery Mystery,Movie,Fantasy,Western,2018,93.0,PG-13,English,USA,3.5,2480786.0,,,,True,2023-06-07,False
session_032164,user_08320,movie_0096,10/10/25,Smart TV,20.3,87.5,started,HD,USA,False,,valerierodriguez@example.org,Mark,Jones,23.0,Male,Canada,Prince Edward Island,North Joseph,Premium,2023-04-23,True,5.41,Desktop,,2022-08-12 10:46:04.030447,King Fire,Movie,Action,,2018,105.0,G,English,UK,4.5,8939550.0,4931077.0,,,False,2024-06-22,True
session_031852,user_09170,movie_0328,1/10/25,Laptop,10.8,26.8,completed,HD,USA,False,,ysmith@example.net,Javier,Long,39.0,,Canada,Newfoundland and Labrador,Cartermouth,Standard,2023-09-07,True,28.27,Smart TV,2.0,2024-02-11 15:56:32.796597,Mystery Day,Documentary,Horror,Family,2024,46.0,TV-Y7,Italian,USA,9.3,,,,,False,2021-04-15,False
session_024089,user_03188,movie_0431,1/28/25,Laptop,24.9,24.0,started,4K,USA,True,,ojones@example.net,Kevin,Shelton,49.0,Female,USA,Massachusetts,New Michaelmouth,Premium,2024-07-31,True,13.76,Gaming Console,4.0,2024-10-30 01:47:56.045725,A Adventure,Movie,History,,2003,97.0,R,English,USA,6.9,816637.0,21732153.0,,,False,2021-05-30,False
session_039527,user_04278,movie_0565,4/20/25,Laptop,5.4,99.9,stopped,4K,Canada,True,,adam09@example.net,Anita,Pena,40.0,Female,USA,Texas,Lake Matthewport,Premium,2023-02-25,False,6.03,Mobile,3.0,2024-02-07 01:01:47.431915,Dragon Family,Stand-up Comedy,Music,,2005,54.0,G,English,USA,6.9,,,,,False,2021-07-18,False
session_027668,user_01610,movie_0705,6/19/24,Tablet,162.5,48.4,completed,4K,USA,False,,hguerra@example.net,Amanda,Johnson,55.0,Female,Canada,Alberta,South Shawnaside,Premium,2023-10-22,True,10.1,Gaming Console,2.0,2024-09-16 12:50:38.666051,House Secret,Stand-up Comedy,Romance,,2022,61.0,PG-13,Hindi,USA,,,,,,False,2025-03-08,False
session_023218,user_03335,movie_0386,8/30/24,Mobile,5.6,67.1,completed,4K,USA,False,,hortoncandice@example.com,Christian,Cook,,,Canada,British Columbia,Lovemouth,Premium+,2024-11-05,True,,Desktop,3.0,2023-05-23 22:00:52.862374,Hero Hero,Stand-up Comedy,War,Adventure,2015,42.0,PG,English,USA,8.6,,,,,False,2020-10-11,False
session_005569,user_07602,movie_0600,7/15/24,Tablet,28.2,72.7,stopped,HD,Canada,False,,matthewhill@example.com,Karen,Smith,,Prefer not to say,USA,North Carolina,Tonyberg,Basic,2022-12-17,True,9.72,Laptop,7.0,2022-10-26 09:30:03.051626,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,,,,14.0,173.0,False,2022-12-08,False
session_052584,user_02698,movie_0001,3/10/24,Tablet,51.1,,started,HD,Canada,False,,awilliams@example.com,Scott,Johnson,45.0,Other,USA,Virginia,North Jessica,Standard,2023-10-03,True,497.73,Desktop,,2024-12-14 20:01:13.451978,Dragon Legend,Stand-up Comedy,History,Thriller,2014,35.0,TV-Y,French,Japan,,,,,,False,2023-08-07,False
session_034093,user_01106,movie_0043,7/25/25,Mobile,40.3,31.4,stopped,4K,USA,False,,kaylahowell@example.com,Sue,Murray,19.0,Male,Canada,Alberta,Tarachester,Standard,2024-03-16,True,7.0,Smart TV,2.0,2023-08-21 12:15:18.458474,City Queen,Documentary,Family,,2005,80.0,PG-13,Spanish,USA,6.3,,,,,False,2022-12-12,False
session_083906,user_02053,movie_0361,9/23/25,Tablet,,,paused,HD,USA,False,,bwilson@example.com,John,Gentry,32.0,Male,USA,Maryland,Port Michele,Premium,2024-02-21,False,8.98,Laptop,,2024-05-19 00:08:12.451611,War Adventure,Movie,Drama,,2022,22.0,TV-MA,English,USA,6.8,,,,,True,2022-06-04,False
session_012843,user_04857,movie_0435,6/14/24,Laptop,27.6,7.6,stopped,4K,USA,True,,pamela51@example.org,Amanda,Tucker,51.0,Male,USA,Illinois,Williamsstad,Standard,2023-01-02,False,19.59,Desktop,3.0,2024-03-06 08:54:37.524771,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,TV-PG,English,Canada,6.2,,,,,False,2023-11-25,True
session_018037,user_09865,movie_0534,1/28/25,Tablet,42.6,98.3,completed,HD,USA,False,,qwhite@example.com,Michelle,Flores,19.0,Female,USA,Arizona,Kathrynside,Premium+,2022-11-29,True,5.61,Laptop,3.0,2024-12-29 14:06:03.607271,Big Family,TV Series,War,Sport,1991,14.0,PG-13,English,USA,7.9,,,8.0,36.0,False,2022-08-26,True
session_008848,user_07524,movie_0037,5/21/25,Desktop,60.5,40.0,started,HD,USA,False,,alexphillips@example.org,Haley,Crane,32.0,Male,USA,Indiana,Lake Gina,Premium,2024-06-26,True,,Laptop,2.0,2024-02-16 17:57:33.142758,Empire King,TV Series,Comedy,,2011,51.0,TV-G,French,USA,,,,5.0,23.0,False,2025-05-02,False
session_064273,user_09367,movie_0845,3/24/24,Laptop,12.3,97.8,started,SD,Canada,False,,jdavis@example.org,Amanda,Collins,28.0,Male,Canada,Manitoba,Sethburgh,Premium,2024-08-09,False,7.81,Desktop,6.0,2023-08-12 07:39:08.672043,Little House,TV Series,Thriller,,1996,40.0,TV-MA,Spanish,South Korea,8.0,,,12.0,52.0,False,2024-03-16,False
session_009216,user_05641,movie_0041,8/16/24,Laptop,29.8,68.1,stopped,SD,USA,False,,smitchell@example.net,John,Johnson,46.0,Male,USA,Ohio,Lake Claudia,Standard,2023-02-22,True,24.6,Gaming Console,3.0,2024-04-28 01:41:06.879419,Kingdom War,Documentary,Biography,Sport,2003,83.0,TV-14,English,USA,,,,,,False,2023-03-23,False
session_065418,user_04677,movie_0041,6/18/25,Desktop,,23.9,completed,HD,Canada,False,,ann79@example.net,Natalie,Sanchez,,,USA,Ohio,Port Hannah,Basic,2024-05-22,False,,Tablet,2.0,2023-10-15 19:29:01.887929,Kingdom War,Documentary,Biography,Sport,2003,83.0,TV-14,English,USA,,,,,,False,2023-03-23,False
session_020972,user_09012,movie_0124,4/8/25,Tablet,69.7,76.3,paused,SD,USA,True,,lisa51@example.com,Cory,Ward,31.0,Male,USA,Michigan,Lake Michael,Premium+,2022-11-17,True,6.6,Laptop,2.0,2023-11-26 18:37:08.213783,Bright House,TV Series,Comedy,,2003,38.0,TV-Y,English,USA,6.6,,,12.0,14.0,True,2024-01-14,False
session_025254,user_03833,movie_0887,8/9/24,Mobile,108.5,3.7,paused,4K,USA,False,,zimmermanlaura@example.org,Dalton,Garcia,,Male,USA,Michigan,Reesebury,Basic,2022-08-09,False,9.45,Desktop,2.0,2022-09-15 06:47:02.577878,Warrior Phoenix,Movie,Music,Music,2004,115.0,G,English,USA,4.1,25132790.0,165389163.0,,,False,2023-03-09,False
session_060771,user_07389,movie_0365,5/14/25,Mobile,72.5,25.0,stopped,Ultra HD,Canada,True,,molly57@example.org,Taylor,Navarro,47.0,Female,USA,California,Danielton,Premium,2023-04-25,True,11.76,Desktop,,2025-02-04 20:22:54.740897,First Quest,TV Series,Action,Mystery,2011,70.0,NC-17,English,USA,7.3,,,,170.0,False,2025-06-30,True
session_050673,user_08764,movie_0651,8/15/24,Laptop,17.3,,started,HD,USA,False,2.0,todd57@example.com,Shawn,Ferguson,49.0,,Canada,New Brunswick,West Tracybury,Standard,2023-01-19,True,12.98,Laptop,2.0,2023-10-30 07:20:46.361807,Phoenix Day,Movie,Documentary,Action,2019,114.0,R,English,USA,4.1,386155.0,51575130.0,,,False,2024-02-29,True
session_001308,user_07981,movie_0094,11/8/25,Laptop,,29.2,paused,SD,Canada,False,5.0,edwinmason@example.com,Sarah,Scott,,Male,USA,Arizona,Edwardshire,Premium,2024-11-16,True,13.28,Smart TV,5.0,2025-04-29 14:04:30.642218,Dark City,Stand-up Comedy,Western,Western,1993,68.0,TV-Y7,English,USA,5.3,,,,,False,2021-08-03,False
session_021545,user_05164,movie_0273,3/22/24,Tablet,118.3,77.8,paused,HD,USA,False,,mmatthews@example.com,Megan,Bennett,38.0,Female,Canada,Quebec,Williamsmouth,Standard,2024-11-03,True,4.09,Laptop,,2023-11-05 10:00:56.100473,New Adventure,Stand-up Comedy,Adventure,,2003,54.0,TV-Y7,Italian,UK,6.1,,,,,False,2024-09-09,False
session_067246,user_08843,movie_0333,12/21/24,Desktop,61.8,61.1,started,4K,USA,False,,donaldsonlauren@example.com,Melanie,Robinson,33.0,Female,USA,Illinois,Nicholasbury,Standard,2024-07-19,True,20.65,Laptop,,2024-12-18 15:58:02.193266,The Dream,Movie,Action,,2019,72.0,TV-14,Korean,USA,8.0,3004314.0,,,,True,2020-11-09,False
session_088427,user_00844,movie_0789,9/1/25,Laptop,41.8,92.8,paused,4K,USA,False,5.0,matthew17@example.net,Jason,Becker,38.0,Female,USA,Wisconsin,Prestonshire,Standard,2023-11-21,True,22.52,Desktop,,2023-12-14 13:42:20.851830,Adventure Quest,Movie,Action,Drama,1996,123.0,PG,Hindi,UK,5.2,1252871.0,1563002.0,,,False,2025-02-08,False
session_000451,user_09088,movie_0760,12/30/24,Tablet,20.9,19.4,started,4K,Canada,False,,jeremycohen@example.com,Linda,Henderson,39.0,Male,USA,Texas,Yolandaton,Standard,2024-02-07,True,21.22,Tablet,6.0,2025-07-01 13:41:56.368812,Empire Love,TV Series,Sci-Fi,,2021,43.0,TV-Y7,English,Japan,7.1,,,8.0,197.0,True,2024-09-23,True
session_068365,user_08859,movie_0074,11/27/24,Laptop,7.4,76.1,paused,HD,USA,False,3.0,ohutchinson@example.net,Travis,Cole,,Female,USA,Pennsylvania,Colinton,Standard,2023-08-13,True,6.49,Tablet,,2025-01-31 16:27:24.169796,Dark Ice,Movie,Comedy,,2005,150.0,PG,English,Canada,,1915176.0,3628760.0,,,True,2021-11-07,False
session_015308,user_09968,movie_0419,9/30/25,Laptop,80.1,,started,SD,USA,False,,elizabeth88@example.com,Kathleen,Murphy,33.0,Female,USA,Georgia,Alyssastad,Premium,2022-11-05,False,5.79,Smart TV,2.0,2023-03-02 02:54:43.131835,New Fire,TV Series,Fantasy,,1993,65.0,TV-14,Spanish,India,5.2,,,8.0,98.0,False,2025-01-03,False
session_079830,user_08007,movie_0570,5/13/24,Mobile,59.3,95.4,paused,SD,Canada,False,,contrerasgina@example.net,Brandi,Lee,42.0,Female,Canada,British Columbia,Lake Joseph,Premium,2022-09-27,True,4.82,Desktop,,2024-07-15 11:17:49.681386,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87.0,TV-G,German,USA,5.8,,,,,False,2023-08-31,False
session_083364,user_09355,movie_0358,12/18/25,Mobile,17.5,52.4,paused,HD,Canada,True,,owoodward@example.com,Derrick,Parrish,53.0,,Canada,New Brunswick,South Stevenshire,Premium,2025-04-28,True,10.12,Mobile,,2023-10-03 05:43:33.631063,Legend Secret,TV Series,Drama,,1992,37.0,TV-MA,English,Japan,9.0,,,4.0,148.0,False,2025-04-21,False
session_084542,user_03334,movie_0804,6/12/25,Laptop,93.8,75.2,started,HD,Canada,False,,xochoa@example.com,Tiffany,Anderson,28.0,Female,USA,Wisconsin,Obrienstad,Premium,2024-12-08,True,38.02,Mobile,3.0,2025-03-27 10:05:30.879774,Battle Queen,Movie,Mystery,,2000,118.0,TV-Y,English,UK,7.0,,,,,False,2025-01-22,False
session_013824,user_04063,movie_0716,4/25/25,Mobile,16.5,1.6,started,4K,Canada,False,,duane37@example.org,Amanda,Mooney,45.0,Female,USA,New York,South Timothyhaven,Premium+,2023-06-07,False,3.77,Mobile,7.0,2024-03-10 12:11:47.526623,Love Battle,Stand-up Comedy,War,,2022,91.0,R,English,Germany,4.4,,,,,False,2020-10-15,True
session_000400,user_08933,movie_0303,4/18/25,Desktop,,23.1,paused,HD,USA,False,,jamesyoung@example.com,Patricia,Roberts,36.0,Male,USA,Arizona,East Linda,Standard,2022-09-28,True,16.73,Laptop,2.0,2023-03-31 22:14:50.494071,Quest Princess,Movie,History,Western,1990,132.0,TV-Y,Japanese,USA,6.3,27892159.0,12209704.0,,,False,2022-04-28,True
session_089308,user_05822,movie_0162,10/20/25,Mobile,27.7,40.8,stopped,HD,USA,False,1.0,beckkathryn@example.com,Kimberly,Simpson,30.0,,USA,Georgia,Hillchester,Premium,2024-11-29,True,35.0,Desktop,4.0,2024-04-18 11:22:37.019116,Day Fire,TV Series,Animation,Sci-Fi,2005,40.0,TV-PG,Spanish,South Korea,5.8,,,5.0,111.0,False,2021-08-23,False
session_066881,user_04242,movie_0912,12/9/25,Smart TV,63.4,55.9,completed,Ultra HD,USA,False,1.0,dburton@example.org,Sarah,Morales,41.0,Female,USA,Massachusetts,Coryton,Standard,2023-03-27,True,4.1,Mobile,3.0,2022-10-11 00:45:14.090759,Mission Night,Stand-up Comedy,Adventure,,2015,72.0,TV-Y7,English,USA,2.6,,,,,False,2023-01-10,False
session_053485,user_01158,movie_0036,11/30/24,Desktop,95.8,66.9,paused,HD,Canada,False,,stephen08@example.net,Samuel,Davila,39.0,Prefer not to say,Canada,British Columbia,South Kellyshire,Standard,2022-11-03,True,19.22,Tablet,3.0,2022-09-19 20:34:18.925900,House Legend,TV Series,Adventure,Action,2018,61.0,PG-13,Spanish,Germany,6.5,,,10.0,57.0,False,2025-04-18,False
session_025320,user_03814,movie_0336,6/19/24,Smart TV,100.3,52.2,completed,HD,USA,False,,sara18@example.com,Donna,Woodard,48.0,Male,USA,Arizona,Benjaminton,Basic,2023-01-03,True,8.1,Mobile,5.0,2023-07-16 20:50:12.983325,Queen Warrior,Movie,Comedy,,2006,183.0,G,English,UK,7.8,1807604.0,71561859.0,,,True,2021-02-09,False
session_052323,user_04938,movie_0732,9/25/25,Tablet,,,started,HD,Canada,False,1.0,melissaharris@example.org,Arthur,Romero,15.0,Male,Canada,British Columbia,Port James,Standard,2023-10-17,True,11.73,Laptop,1.0,2023-10-19 11:10:19.780613,Legend Ice,Stand-up Comedy,Mystery,,2000,35.0,TV-PG,English,USA,6.0,,,,,True,2021-03-18,False
session_035351,user_01355,movie_0642,11/18/25,Mobile,14.5,8.9,stopped,HD,USA,False,2.0,holderdaniel@example.net,Jacqueline,Higgins,,Male,USA,Michigan,New Roberttown,Standard,2024-08-18,False,12.52,Gaming Console,,2023-03-30 10:21:17.276920,Hero Dragon,Limited Series,Romance,,2011,20.0,TV-14,Italian,Canada,,,,3.0,37.0,True,2021-04-26,True
session_020222,user_01574,movie_0680,1/31/24,Desktop,14.3,45.0,completed,4K,USA,True,,william40@example.org,Chelsea,Frye,40.0,Female,USA,North Carolina,Judithtown,Basic,2023-09-21,True,2.97,Gaming Console,,2025-05-09 12:13:38.295013,Battle Dream,Movie,Thriller,,2007,128.0,TV-14,French,USA,7.5,846327.0,36844960.0,,,True,2024-07-20,False
session_064603,user_02916,movie_0323,10/23/25,Laptop,21.6,36.7,paused,Ultra HD,USA,False,,nicolereed@example.net,Elizabeth,Stanley,20.0,Female,USA,New Jersey,Lake Janet,Premium,2024-09-03,True,7.56,Laptop,1.0,2023-07-02 14:55:09.365172,Little City,Movie,Adventure,Mystery,2011,145.0,NC-17,English,Canada,4.4,183679.0,150842229.0,,,False,2022-11-09,True
session_002444,user_08462,movie_0824,5/25/25,Mobile,20.7,45.0,stopped,HD,USA,False,,catherinejones@example.net,Michael,Harris,38.0,Prefer not to say,USA,Massachusetts,New Elijahbury,Standard,2023-03-17,True,3.08,Desktop,3.0,2023-09-19 07:02:03.882721,War Queen,Movie,Comedy,,1998,136.0,PG-13,English,Japan,6.3,14508562.0,7872086.0,,,False,2021-03-22,False
session_006691,user_08920,movie_0494,1/16/25,Desktop,27.3,58.5,stopped,HD,Canada,False,2.0,vanessamoon@example.com,Shelly,Martin,29.0,Other,USA,Arizona,Hardingport,Premium,2023-11-05,True,5.98,Mobile,1.0,2024-04-06 19:38:40.540768,Last Day,TV Series,Music,,2005,44.0,R,English,Germany,5.6,,,2.0,10.0,False,2023-07-17,False
session_074242,user_01783,movie_0776,7/29/25,Mobile,65.8,3.6,started,HD,USA,False,,rose58@example.org,Justin,Olsen,,Female,Canada,British Columbia,Grahamshire,Standard,2023-05-08,True,2.49,Smart TV,4.0,2024-12-18 17:31:15.128881,My Quest,TV Series,Sport,Sci-Fi,2016,38.0,TV-PG,English,USA,8.6,,,6.0,90.0,False,2023-12-09,False
session_090584,user_04892,movie_0590,4/6/25,Tablet,43.5,44.1,started,4K,USA,False,,susan70@example.net,Bryan,Diaz,13.0,Female,USA,Texas,Angelatown,Standard,2023-10-08,True,13.85,Smart TV,2.0,2025-01-28 09:52:57.300038,Secret City,Documentary,War,,2012,104.0,NC-17,English,India,5.4,,,,,False,2022-12-15,True
session_008873,user_08760,movie_0304,11/6/25,Laptop,19.9,,stopped,HD,USA,False,,zharrell@example.com,Jennifer,Sanders,26.0,Male,Canada,Nova Scotia,Manuelmouth,Premium+,2023-07-22,True,31.32,Gaming Console,2.0,2023-02-12 15:07:26.919847,Dragon Warrior,Movie,History,Horror,2011,122.0,NC-17,Hindi,USA,6.3,13039164.0,51016239.0,,,True,2023-06-05,False
session_025520,user_02597,movie_0087,10/12/24,Laptop,69.4,1.2,paused,HD,Canada,False,,blake69@example.org,Stephen,Francis,,Male,USA,New Jersey,Lake Felicia,Basic,2025-04-05,True,65.29,Laptop,1.0,2024-12-22 05:50:50.083101,Our Storm,Movie,Comedy,,2010,38.0,PG-13,Italian,USA,6.6,,,,,False,2021-02-22,True
session_058369,user_08231,movie_0323,4/12/25,Smart TV,80.9,45.9,completed,SD,USA,True,,martinjoseph@example.com,Jessica,Ashley,28.0,Female,Canada,Saskatchewan,South Rhonda,Premium+,2023-02-15,True,,Gaming Console,5.0,2023-05-02 03:43:21.140469,Little City,Movie,Adventure,Mystery,2011,145.0,NC-17,English,Canada,4.4,183679.0,150842229.0,,,False,2022-11-09,True
session_047145,user_05917,movie_0667,7/21/24,Desktop,70.3,42.0,stopped,4K,USA,False,1.0,nichole25@example.org,Ryan,Freeman,49.0,Female,USA,Maryland,Banksville,Premium,2025-05-12,False,7.99,Desktop,,2024-12-17 13:53:33.767340,Empire Story,Movie,Sci-Fi,,1995,143.0,TV-G,English,USA,6.7,94034621.0,38879782.0,,,False,2023-03-06,False
session_072498,user_08142,movie_0886,3/26/24,Mobile,22.5,73.8,stopped,HD,USA,False,,jessicawolfe@example.com,David,Smith,26.0,Male,USA,Pennsylvania,South Bonnieton,Basic,2023-11-23,True,16.63,Gaming Console,1.0,2025-03-28 02:39:07.932665,Empire King,Stand-up Comedy,Adventure,,2015,51.0,R,German,Canada,5.7,,,,,False,2023-12-17,False
session_021271,user_09778,movie_0232,1/18/24,Tablet,113.9,49.0,started,HD,USA,False,,martinezedward@example.com,Patricia,Clay,41.0,Male,USA,Maryland,East Jennifer,Basic,2025-01-09,True,6.98,Tablet,3.0,2024-08-24 13:03:10.930084,Kingdom War,TV Series,Sci-Fi,,2023,38.0,R,English,USA,5.5,,,14.0,42.0,False,2023-12-01,False
session_020822,user_09867,movie_0682,10/25/25,Smart TV,105.4,38.8,completed,SD,USA,False,,oholt@example.com,Andrea,Brown,21.0,Male,USA,Texas,Coltonstad,Premium,2025-07-02,False,27.59,Gaming Console,4.0,2022-08-20 17:28:29.673163,Old Queen,Movie,Romance,,2013,111.0,G,English,South Korea,,2615689.0,,,,True,2020-11-11,True
session_028487,user_00435,movie_0653,2/17/24,Desktop,32.3,77.3,started,4K,USA,False,,gonzalezlori@example.com,Molly,Jackson,18.0,Female,USA,Massachusetts,North Brianna,Standard,2022-12-19,False,6.47,Tablet,1.0,2025-03-25 09:40:38.076812,House Story,Stand-up Comedy,Music,Sci-Fi,1993,334.0,TV-Y,English,South Korea,5.0,,,,,False,2025-06-05,False
session_039263,user_09915,movie_0797,9/19/25,Laptop,,20.8,started,HD,USA,False,,jessica93@example.org,Jessica,Spencer,53.0,Male,USA,Virginia,South Wayne,Basic,2022-09-14,True,32.78,Laptop,2.0,2023-05-26 01:55:34.877780,Fire Night,TV Series,Animation,,1990,29.0,TV-MA,Spanish,USA,6.6,,,9.0,90.0,True,2021-06-06,False
session_041823,user_06249,movie_0570,12/26/25,Smart TV,41.8,39.7,stopped,HD,USA,False,,jacquelinemolina@example.net,Alex,Trujillo,48.0,Male,USA,Missouri,Taylorborough,Premium,2023-07-31,True,5.47,Tablet,3.0,2024-09-14 11:58:27.509775,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87.0,TV-G,German,USA,5.8,,,,,False,2023-08-31,False
session_002903,user_01636,movie_0946,7/24/25,Smart TV,70.7,60.2,stopped,4K,USA,False,,nathaniel23@example.net,Timothy,Cardenas,23.0,Female,USA,Florida,Johntown,Standard,2023-07-08,True,,Desktop,,2023-09-28 14:57:40.328749,Quest Warrior,Movie,Comedy,Action,2001,83.0,G,English,France,6.5,10571426.0,2106307.0,,,False,2023-09-28,False
session_036379,user_04855,movie_0149,11/30/24,Mobile,50.9,67.1,paused,HD,USA,False,,ahouse@example.com,Lori,Evans,32.0,Male,USA,New Jersey,Lake Brett,Basic,2023-02-17,True,14.05,Desktop,4.0,2025-06-02 16:55:30.344201,The Fire,Documentary,Action,,2000,364.0,TV-PG,Spanish,USA,3.0,,,,,False,2023-09-12,False
session_020546,user_05878,movie_0769,8/4/25,Tablet,44.5,54.4,started,4K,Canada,False,,iwilson@example.org,Aaron,Garcia,56.0,Male,USA,Virginia,South Andrewfort,Premium,2024-10-31,True,15.67,Tablet,4.0,2024-09-19 18:58:50.031042,King Day,Movie,Music,,2016,129.0,TV-Y7,English,Canada,7.7,,59950273.0,,,False,2024-06-24,False
session_079483,user_08665,movie_0176,2/18/24,Mobile,,77.5,stopped,4K,Canada,False,,dunlapmelanie@example.com,Amanda,Garcia,21.0,Male,Canada,Alberta,New Lauratown,Premium,2022-12-25,True,27.63,Desktop,2.0,2022-09-19 23:30:56.685780,Dream City,TV Series,Documentary,,2008,39.0,TV-Y7,French,USA,4.4,,,10.0,116.0,True,2022-09-02,False
